"MSN","YYYY","MM","Value","Column_Order","Description","Unit"
"LNIMPAG","1977","11","1.034","1","Natural Gas Imports from Algeria","Billion Cubic Feet"
"LNIMPAG","1977","12","0","1","Natural Gas Imports from Algeria","Billion Cubic Feet"
"LNIMPAG","1977","13","11.324","1","Natural Gas Imports from Algeria","Billion Cubic Feet"
"LNIMPAG","1978","01","0","1","Natural Gas Imports from Algeria","Billion Cubic Feet"
"LNIMPAG","1978","02","1.033","1","Natural Gas Imports from Algeria","Billion Cubic Feet"
"LNIMPAG","1978","03","3.51","1","Natural Gas Imports from Algeria","Billion Cubic Feet"
"LNIMPAG","1978","04","2.088","1","Natural Gas Imports from Algeria","Billion Cubic Feet"
"LNIMPAG","1978","05","2.467","1","Natural Gas Imports from Algeria","Billion Cubic Feet"
"LNIMPAG","1978","06","5.326","1","Natural Gas Imports from Algeria","Billion Cubic Feet"
"LNIMPAG","1978","07","7.216","1","Natural Gas Imports from Algeria","Billion Cubic Feet"
"LNIMPAG","1978","08","8.1","1","Natural Gas Imports from Algeria","Billion Cubic Feet"
"LNIMPAG","1978","09","9.26","1","Natural Gas Imports from Algeria","Billion Cubic Feet"
"LNIMPAG","1978","10","13.524","1","Natural Gas Imports from Algeria","Billion Cubic Feet"
"LNIMPAG","1978","11","12.981","1","Natural Gas Imports from Algeria","Billion Cubic Feet"
"LNIMPAG","1978","12","18.918","1","Natural Gas Imports from Algeria","Billion Cubic Feet"
"LNIMPAG","1978","13","84.422","1","Natural Gas Imports from Algeria","Billion Cubic Feet"
"LNIMPAG","1979","01","12.501","1","Natural Gas Imports from Algeria","Billion Cubic Feet"
"LNIMPAG","1979","02","15.585","1","Natural Gas Imports from Algeria","Billion Cubic Feet"
"LNIMPAG","1979","03","27.068","1","Natural Gas Imports from Algeria","Billion Cubic Feet"
"LNIMPAG","1979","04","23.033","1","Natural Gas Imports from Algeria","Billion Cubic Feet"
"LNIMPAG","1979","05","26.167","1","Natural Gas Imports from Algeria","Billion Cubic Feet"
"LNIMPAG","1979","06","23.594","1","Natural Gas Imports from Algeria","Billion Cubic Feet"
"LNIMPAG","1979","07","26.869","1","Natural Gas Imports from Algeria","Billion Cubic Feet"
"LNIMPAG","1979","08","23.611","1","Natural Gas Imports from Algeria","Billion Cubic Feet"
"LNIMPAG","1979","09","27.581","1","Natural Gas Imports from Algeria","Billion Cubic Feet"
"LNIMPAG","1979","10","17.428","1","Natural Gas Imports from Algeria","Billion Cubic Feet"
"LNIMPAG","1979","11","17.307","1","Natural Gas Imports from Algeria","Billion Cubic Feet"
"LNIMPAG","1979","12","11.864","1","Natural Gas Imports from Algeria","Billion Cubic Feet"
"LNIMPAG","1979","13","252.608","1","Natural Gas Imports from Algeria","Billion Cubic Feet"
"LNIMPAG","1980","01","19.076","1","Natural Gas Imports from Algeria","Billion Cubic Feet"
"LNIMPAG","1980","02","18.78","1","Natural Gas Imports from Algeria","Billion Cubic Feet"
"LNIMPAG","1980","03","24.512","1","Natural Gas Imports from Algeria","Billion Cubic Feet"
"LNIMPAG","1980","04","12.231","1","Natural Gas Imports from Algeria","Billion Cubic Feet"
"LNIMPAG","1980","05","1.202","1","Natural Gas Imports from Algeria","Billion Cubic Feet"
"LNIMPAG","1980","06","0","1","Natural Gas Imports from Algeria","Billion Cubic Feet"
"LNIMPAG","1980","07","0","1","Natural Gas Imports from Algeria","Billion Cubic Feet"
"LNIMPAG","1980","08","0","1","Natural Gas Imports from Algeria","Billion Cubic Feet"
"LNIMPAG","1980","09","0","1","Natural Gas Imports from Algeria","Billion Cubic Feet"
"LNIMPAG","1980","10","2.522","1","Natural Gas Imports from Algeria","Billion Cubic Feet"
"LNIMPAG","1980","11","2.596","1","Natural Gas Imports from Algeria","Billion Cubic Feet"
"LNIMPAG","1980","12","4.93","1","Natural Gas Imports from Algeria","Billion Cubic Feet"
"LNIMPAG","1980","13","85.85","1","Natural Gas Imports from Algeria","Billion Cubic Feet"
"LNIMPAG","1981","01","0","1","Natural Gas Imports from Algeria","Billion Cubic Feet"
"LNIMPAG","1981","02","4.526","1","Natural Gas Imports from Algeria","Billion Cubic Feet"
"LNIMPAG","1981","03","1.774","1","Natural Gas Imports from Algeria","Billion Cubic Feet"
"LNIMPAG","1981","04","4.976","1","Natural Gas Imports from Algeria","Billion Cubic Feet"
"LNIMPAG","1981","05","2.654","1","Natural Gas Imports from Algeria","Billion Cubic Feet"
"LNIMPAG","1981","06","2.284","1","Natural Gas Imports from Algeria","Billion Cubic Feet"
"LNIMPAG","1981","07","4.957","1","Natural Gas Imports from Algeria","Billion Cubic Feet"
"LNIMPAG","1981","08","2.612","1","Natural Gas Imports from Algeria","Billion Cubic Feet"
"LNIMPAG","1981","09","2.6","1","Natural Gas Imports from Algeria","Billion Cubic Feet"
"LNIMPAG","1981","10","2.605","1","Natural Gas Imports from Algeria","Billion Cubic Feet"
"LNIMPAG","1981","11","5.228","1","Natural Gas Imports from Algeria","Billion Cubic Feet"
"LNIMPAG","1981","12","2.608","1","Natural Gas Imports from Algeria","Billion Cubic Feet"
"LNIMPAG","1981","13","36.824","1","Natural Gas Imports from Algeria","Billion Cubic Feet"
"LNIMPAG","1982","01","2.622","1","Natural Gas Imports from Algeria","Billion Cubic Feet"
"LNIMPAG","1982","02","2.491","1","Natural Gas Imports from Algeria","Billion Cubic Feet"
"LNIMPAG","1982","03","4.996","1","Natural Gas Imports from Algeria","Billion Cubic Feet"
"LNIMPAG","1982","04","2.523","1","Natural Gas Imports from Algeria","Billion Cubic Feet"
"LNIMPAG","1982","05","2.512","1","Natural Gas Imports from Algeria","Billion Cubic Feet"
"LNIMPAG","1982","06","2.487","1","Natural Gas Imports from Algeria","Billion Cubic Feet"
"LNIMPAG","1982","07","5.06","1","Natural Gas Imports from Algeria","Billion Cubic Feet"
"LNIMPAG","1982","08","0","1","Natural Gas Imports from Algeria","Billion Cubic Feet"
"LNIMPAG","1982","09","5.087","1","Natural Gas Imports from Algeria","Billion Cubic Feet"
"LNIMPAG","1982","10","2.494","1","Natural Gas Imports from Algeria","Billion Cubic Feet"
"LNIMPAG","1982","11","9.502","1","Natural Gas Imports from Algeria","Billion Cubic Feet"
"LNIMPAG","1982","12","15.363","1","Natural Gas Imports from Algeria","Billion Cubic Feet"
"LNIMPAG","1982","13","55.136","1","Natural Gas Imports from Algeria","Billion Cubic Feet"
"LNIMPAG","1983","01","17.444","1","Natural Gas Imports from Algeria","Billion Cubic Feet"
"LNIMPAG","1983","02","15.239","1","Natural Gas Imports from Algeria","Billion Cubic Feet"
"LNIMPAG","1983","03","14.683","1","Natural Gas Imports from Algeria","Billion Cubic Feet"
"LNIMPAG","1983","04","12.072","1","Natural Gas Imports from Algeria","Billion Cubic Feet"
"LNIMPAG","1983","05","7.629","1","Natural Gas Imports from Algeria","Billion Cubic Feet"
"LNIMPAG","1983","06","12.704","1","Natural Gas Imports from Algeria","Billion Cubic Feet"
"LNIMPAG","1983","07","10.265","1","Natural Gas Imports from Algeria","Billion Cubic Feet"
"LNIMPAG","1983","08","5.173","1","Natural Gas Imports from Algeria","Billion Cubic Feet"
"LNIMPAG","1983","09","9.513","1","Natural Gas Imports from Algeria","Billion Cubic Feet"
"LNIMPAG","1983","10","5.909","1","Natural Gas Imports from Algeria","Billion Cubic Feet"
"LNIMPAG","1983","11","10.163","1","Natural Gas Imports from Algeria","Billion Cubic Feet"
"LNIMPAG","1983","12","10.33","1","Natural Gas Imports from Algeria","Billion Cubic Feet"
"LNIMPAG","1983","13","131.124","1","Natural Gas Imports from Algeria","Billion Cubic Feet"
"LNIMPAG","1984","01","3.35","1","Natural Gas Imports from Algeria","Billion Cubic Feet"
"LNIMPAG","1984","02","3.371","1","Natural Gas Imports from Algeria","Billion Cubic Feet"
"LNIMPAG","1984","03","3.386","1","Natural Gas Imports from Algeria","Billion Cubic Feet"
"LNIMPAG","1984","04","6.07","1","Natural Gas Imports from Algeria","Billion Cubic Feet"
"LNIMPAG","1984","05","3.394","1","Natural Gas Imports from Algeria","Billion Cubic Feet"
"LNIMPAG","1984","06","3.403","1","Natural Gas Imports from Algeria","Billion Cubic Feet"
"LNIMPAG","1984","07","2.635","1","Natural Gas Imports from Algeria","Billion Cubic Feet"
"LNIMPAG","1984","08","0","1","Natural Gas Imports from Algeria","Billion Cubic Feet"
"LNIMPAG","1984","09","0","1","Natural Gas Imports from Algeria","Billion Cubic Feet"
"LNIMPAG","1984","10","2.61","1","Natural Gas Imports from Algeria","Billion Cubic Feet"
"LNIMPAG","1984","11","5.323","1","Natural Gas Imports from Algeria","Billion Cubic Feet"
"LNIMPAG","1984","12","2.649","1","Natural Gas Imports from Algeria","Billion Cubic Feet"
"LNIMPAG","1984","13","36.191","1","Natural Gas Imports from Algeria","Billion Cubic Feet"
"LNIMPAG","1985","01","2.675","1","Natural Gas Imports from Algeria","Billion Cubic Feet"
"LNIMPAG","1985","02","5.292","1","Natural Gas Imports from Algeria","Billion Cubic Feet"
"LNIMPAG","1985","03","2.672","1","Natural Gas Imports from Algeria","Billion Cubic Feet"
